numero_de_cliente,probabilidad,predict
1038027871,0.9857027,1
841876239,0.98417693,1
1459306077,0.98405427,1
971108609,0.9818145,1
356662435,0.9802017,1
1016783779,0.9800962,1
679020843,0.97948045,1
302346506,0.9794755,1
585683751,0.9779061,1
496272333,0.9766469,1
597392052,0.97557193,1
889464941,0.9746332,1
999567231,0.97450984,1
1200808878,0.97439194,1
957781338,0.97435266,1
779012668,0.9740909,1
1231971341,0.9740324,1
1115105873,0.9730693,1
332754467,0.97294503,1
507653834,0.97264636,1
999158844,0.9726038,1
1000685202,0.9720615,1
1469402972,0.9707433,1
636964898,0.97073555,1
285480881,0.9703304,1
355859871,0.9694189,1
1493825886,0.96911794,1
314236318,0.9688964,1
825039709,0.96854246,1
998643975,0.9685011,1
901895430,0.9679391,1
259309251,0.9671833,1
1351782779,0.96608305,1
334353609,0.96578467,1
1213881716,0.9657074,1
719952686,0.96538365,1
1237423372,0.9651578,1
698013750,0.9643319,1
1233370816,0.96401566,1
1125770942,0.9639658,1
1327182802,0.9637321,1
524867394,0.9631421,1
509057536,0.96311074,1
1222748992,0.9631011,1
1199345235,0.96280336,1
1250287995,0.9627765,1
690072207,0.9625884,1
1125158574,0.96235543,1
659587021,0.9609939,1
1332462945,0.9600978,1
464422087,0.95980394,1
1332194712,0.9596675,1
999655908,0.9592778,1
776562687,0.95843506,1
715237805,0.9578229,1
1125932548,0.95773286,1
790035091,0.9574789,1
317182492,0.95743483,1
995149088,0.9573901,1
352906984,0.957112,1
985463211,0.95693076,1
1306282127,0.9563759,1
1081034126,0.95632046,1
654154538,0.9562542,1
1043751987,0.95617735,1
1098369838,0.9560493,1
1440838176,0.9559277,1
756482151,0.9559118,1
1052835642,0.95589274,1
885898006,0.95545596,1
749788536,0.95499766,1
592537298,0.95492333,1
1391269212,0.95480883,1
745487516,0.9547499,1
346202943,0.9541604,1
650007395,0.95415324,1
513773510,0.95413697,1
560499776,0.9538628,1
1242851842,0.9537541,1
1122340744,0.9536247,1
934123798,0.9531201,1
1021569327,0.95299613,1
1012530086,0.95294523,1
1005037853,0.9527863,1
916274165,0.952257,1
596633902,0.952215,1
703907858,0.95219755,1
358548333,0.95196104,1
976745944,0.95129603,1
1141826197,0.95107764,1
852048250,0.9510317,1
735237111,0.9510174,1
614269197,0.9501746,1
321500216,0.9499842,1
466558635,0.94984186,1
964454380,0.94978225,1
257555651,0.94974625,1
473756828,0.9496533,1
988549189,0.94911975,1
990418460,0.9490638,1
850217049,0.94895536,1
1072088891,0.94888437,1
1024450309,0.94881946,1
1163686892,0.9486512,1
982148966,0.948647,1
579587346,0.94794214,1
275046043,0.9474,1
650904759,0.94732654,1
1367858820,0.94716424,1
894719337,0.9471396,1
1238491830,0.9471265,1
658715396,0.94678366,1
1335300460,0.9467355,1
831739592,0.9464756,1
1112472330,0.946336,1
1083297421,0.9457725,1
1243960120,0.9456129,1
765803467,0.94550246,1
1472402469,0.94542265,1
658350101,0.9454222,1
1098486448,0.9452694,1
644362477,0.94526654,1
718279598,0.9451869,1
1249442553,0.9451267,1
598687375,0.94508636,1
918123743,0.94507074,1
497416990,0.9446928,1
315375723,0.9444351,1
789276429,0.94426,1
809215633,0.9438361,1
983005783,0.943624,1
355522005,0.9431189,1
1306133792,0.94303674,1
1156415991,0.94295216,1
892102199,0.9429067,1
1234207214,0.9426981,1
556990962,0.94267493,1
752506161,0.941932,1
1153339270,0.9418272,1
1113845766,0.94080126,1
1199448353,0.94078416,1
825106148,0.94054365,1
602615158,0.9405101,1
1070520236,0.94050217,1
278188904,0.94043744,1
823107219,0.94023544,1
513476046,0.94004935,1
605231340,0.9399601,1
431718748,0.93992585,1
703546874,0.93982184,1
853580082,0.9396963,1
1109544670,0.9394554,1
591820934,0.9394323,1
578486583,0.93923616,1
432245359,0.9388412,1
935575407,0.93863744,1
1055690731,0.9385579,1
444892953,0.938519,1
608525679,0.93847626,1
582110692,0.93842477,1
267846022,0.9384093,1
966379219,0.9383373,1
930975240,0.93832475,1
1095899797,0.93830425,1
1385860725,0.9382923,1
851521280,0.93820584,1
585608636,0.9381491,1
648465572,0.9381399,1
1332032090,0.9381274,1
306285953,0.93772954,1
340674857,0.93769723,1
853893960,0.9376524,1
1456839179,0.93721277,1
1331153463,0.93714017,1
296733526,0.9371368,1
1454897491,0.9368547,1
470331951,0.9366592,1
700219427,0.9364174,1
1321610378,0.9364108,1
1068600863,0.93628037,1
1144780108,0.9357971,1
941964256,0.93575555,1
308198538,0.9356969,1
960841355,0.93568486,1
1127528923,0.9351985,1
720715874,0.934914,1
1128888500,0.9344643,1
495599069,0.9342945,1
960483062,0.9342166,1
878976935,0.9338687,1
1077262339,0.9336478,1
635099205,0.9333541,1
595687674,0.9333204,1
1092620488,0.9332703,1
899339334,0.93324006,1
1389064552,0.9331908,1
348375152,0.93304855,1
1095641786,0.9329136,1
1188477348,0.9326891,1
667275284,0.93265504,1
502776912,0.9325317,1
1019193581,0.93232596,1
889236316,0.93206394,1
272392952,0.9315654,1
1229634178,0.9315237,1
1136719846,0.93142176,1
796934351,0.9313471,1
962959594,0.9311603,1
1006445423,0.9309939,1
713051240,0.93082017,1
767157937,0.93060464,1
779846086,0.93055516,1
1006898371,0.9302066,1
250371967,0.9298724,1
265802677,0.9293329,1
856072002,0.9292487,1
460817670,0.92924166,1
1208463673,0.92913854,1
1027649404,0.92909545,1
585618995,0.92903674,1
479408826,0.92897713,1
1014734525,0.92884034,1
773314223,0.92860574,1
576147302,0.92804176,1
1205329992,0.9279684,1
1109000125,0.9278914,1
1326891384,0.9274789,1
1115831127,0.92745733,1
661716489,0.9273124,1
951983781,0.92698306,1
1013406306,0.92695725,1
571851534,0.92670906,1
614615235,0.92669135,1
1248323557,0.9263996,1
597674785,0.926132,1
946784739,0.92608273,1
892741629,0.9258458,1
823297125,0.92578727,1
279349539,0.92566967,1
1214674793,0.9254688,1
782979247,0.925418,1
1339359438,0.92538184,1
620508762,0.92536765,1
266616403,0.92515755,1
1240390264,0.9250878,1
341405363,0.92487586,1
491664360,0.9248313,1
708598238,0.9246847,1
474295395,0.9246457,1
1252166455,0.9246044,1
771920658,0.9245831,1
714961049,0.9245793,1
863428376,0.92409384,1
508442325,0.9235252,1
572385139,0.9233033,1
898779699,0.9231083,1
466058061,0.9230955,1
1582619617,0.92305595,1
860335831,0.9229245,1
1307618006,0.9227457,1
810725082,0.92273027,1
1009175226,0.9227231,1
779679442,0.9226793,1
504583612,0.9224323,1
1369669167,0.9222044,1
1071358676,0.9220759,1
798837089,0.92167175,1
934566173,0.92157876,1
961480196,0.92157716,1
620115832,0.9213999,1
286028636,0.92117786,1
1253889577,0.92115414,1
457966219,0.9211196,1
894415665,0.9208418,1
973186813,0.92080796,1
715432741,0.9203313,1
1486993569,0.9201528,1
1303652009,0.92011243,1
548156146,0.9198867,1
338225670,0.91987735,1
1227525709,0.9197284,1
1207471134,0.9195717,1
732815780,0.9195536,1
973837319,0.91936505,1
946326608,0.9193322,1
1074243671,0.9190688,1
925584618,0.91904813,1
280104990,0.91898096,1
1337134428,0.91877574,1
862485650,0.9184558,1
289739894,0.91766226,1
571712968,0.91740036,1
873479182,0.91735303,1
1338400811,0.9171592,1
930748365,0.91703856,1
800100116,0.9170086,1
881509547,0.9164872,1
506637017,0.91620606,1
1062991461,0.91619647,1
718372801,0.91560966,1
1460471965,0.9155731,1
1180151414,0.9153026,1
1330071299,0.9150022,1
817609833,0.914956,1
1197066629,0.91490155,1
947228788,0.91438186,1
1231946764,0.91437066,1
249952495,0.9143394,1
457646218,0.9141816,1
710224947,0.9141675,1
510040451,0.914094,1
963982620,0.91403455,1
747296112,0.9139034,1
1215211173,0.9138355,1
973441622,0.91381395,1
1215010037,0.9138088,1
597162034,0.9137939,1
1237511613,0.9135686,1
293245719,0.91335094,1
1084388696,0.9132241,1
689201530,0.9132103,1
1246638651,0.91313964,1
1129172992,0.91299903,1
832508322,0.91291344,1
880972654,0.91263884,1
759217496,0.9124216,1
900151232,0.91228616,1
303287772,0.91212016,1
333707698,0.9116629,1
869308479,0.9116109,1
816668413,0.911553,1
1437792745,0.9114445,1
770604839,0.9112752,1
696952295,0.9108906,1
807744331,0.9108858,1
1103891289,0.91082823,1
971891993,0.9107572,1
1227062693,0.91070163,1
834026592,0.91062963,1
469357652,0.9104037,1
1502389566,0.9103632,1
654900945,0.9098938,1
1291643042,0.90985775,1
349997779,0.90967035,1
969189970,0.90958107,1
1214400590,0.90954655,1
882710584,0.90932286,1
1496708038,0.9092868,1
633697399,0.9091298,1
1469185944,0.9090344,1
629552665,0.90883654,1
349336325,0.9087822,1
450362704,0.90876406,1
865381576,0.9087464,1
620863409,0.90837955,1
701690148,0.9081003,1
1306743392,0.9080881,1
1028072454,0.90797794,1
1017936754,0.90783787,1
462784371,0.907652,1
1235133605,0.90759486,1
800143506,0.9075266,1
459949982,0.90750283,1
1336639115,0.9074653,1
1089552153,0.9073308,1
850519919,0.90710914,1
701724786,0.90697134,1
1059447497,0.90694034,1
703407438,0.9065013,1
910394498,0.90643275,1
1155652223,0.90630215,1
869880009,0.9061872,1
909540080,0.9061438,1
1066714316,0.90605193,1
462992579,0.9059216,1
642845444,0.9058639,1
283272360,0.9054743,1
701905717,0.9054392,1
750995986,0.9053537,1
597643863,0.9051884,1
1346661987,0.90517217,1
989286706,0.9049923,1
264258377,0.9046712,1
1096071761,0.90455705,1
1453460903,0.90443087,1
1134531821,0.90436715,1
1058531312,0.9042264,1
712351426,0.90375936,1
1462884465,0.90365297,1
1022636324,0.9036349,1
803420561,0.9034502,1
1069547603,0.90316755,1
675940553,0.9031657,1
1176700721,0.90316534,1
853067774,0.9030822,1
788587051,0.90301657,1
853474633,0.902727,1
1319687802,0.90263194,1
677541223,0.9024488,1
586766069,0.90226287,1
604738870,0.9021658,1
1190161896,0.9021204,1
865887179,0.9020907,1
1051386142,0.90187085,1
484136978,0.9016633,1
447990093,0.9014902,1
587789163,0.9014391,1
318751233,0.90120715,1
1095364151,0.9011323,1
1337312225,0.9010396,1
1327932710,0.9005874,1
295408006,0.9004885,1
1139770606,0.90017146,1
316983115,0.90010035,1
1318898141,0.89996547,1
1232934640,0.89995974,1
1198655344,0.89948595,1
1353475636,0.8994525,1
1489729137,0.8994137,1
714722722,0.8992044,1
767751423,0.8991326,1
1462254959,0.8990467,1
1072785418,0.8990407,1
1233799331,0.8988312,1
488683609,0.8988134,1
1014287999,0.89868516,1
566422987,0.8984931,1
576908517,0.8984281,1
1133114549,0.8982484,1
725911849,0.8982072,1
1164497253,0.8981267,1
1144169714,0.8979968,1
340547453,0.8976456,1
1224082967,0.89763176,1
715968097,0.8976059,1
1548033591,0.8974393,1
860117632,0.897262,1
355984653,0.89719296,1
463910071,0.8971453,1
298332019,0.8970846,1
1439189948,0.8970772,1
686530506,0.8969879,1
1168793901,0.8969067,1
892732440,0.8968123,1
805659346,0.89653796,1
260991024,0.89638245,1
774211006,0.8963812,1
1044843484,0.896251,1
738415924,0.896245,1
1384295050,0.89584005,1
1301499936,0.8957139,1
1233928922,0.8955243,1
530149356,0.8951906,1
1187443177,0.89516336,1
1069408602,0.895102,1
1321267473,0.89508307,1
679375635,0.8950361,1
625130517,0.89495957,1
458336545,0.89490116,1
1242941911,0.8948935,1
1350587874,0.8948482,1
912401745,0.8946538,1
1152220856,0.8945669,1
840658576,0.89455575,1
1167667612,0.8944458,1
1472110760,0.89413166,1
963954976,0.89399797,1
1232256491,0.8938619,1
1219717993,0.89377433,1
981039458,0.8937086,1
506108809,0.8934682,1
612018883,0.8934051,1
285535356,0.8933994,1
634031260,0.89337826,1
