numero_de_cliente,probabilidad,predict
1016783779,0.96379757,1
355859871,0.9392729,1
285480881,0.9370912,1
507653834,0.9350562,1
1459306077,0.932336,1
1038027871,0.9317857,1
841876239,0.9301716,1
332754467,0.9265421,1
971108609,0.92560065,1
779012668,0.92279655,1
690072207,0.92263854,1
1237423372,0.9222266,1
1469402972,0.92011535,1
1493825886,0.9190952,1
999655908,0.91731006,1
999158844,0.91156024,1
614269197,0.91083205,1
1231971341,0.91011393,1
719952686,0.9076702,1
1052835642,0.9062911,1
957781338,0.9055691,1
346202943,0.90554696,1
679020843,0.9048669,1
1122340744,0.90454113,1
1250287995,0.90373504,1
302346506,0.9030967,1
334353609,0.9025487,1
356662435,0.89701164,1
1200808878,0.8966899,1
560499776,0.8958027,1
999567231,0.89480704,1
340674857,0.8931289,1
1199345235,0.8909437,1
1125770942,0.88554317,1
1327182802,0.883314,1
1456839179,0.88090956,1
825039709,0.8792861,1
585608636,0.877621,1
1156415991,0.8752281,1
889464941,0.87190545,1
1303652009,0.8699907,1
776562687,0.8684018,1
1332462945,0.8651085,1
831739592,0.8644819,1
1249442553,0.86259556,1
348375152,0.8623087,1
314236318,0.86182517,1
1005037853,0.86130303,1
703907858,0.8579685,1
1582619617,0.8576031,1
960841355,0.8565787,1
1238491830,0.8534748,1
321500216,0.85326767,1
823107219,0.8520261,1
1454897491,0.8517908,1
496272333,0.85143363,1
464422087,0.85116374,1
1098486448,0.8494498,1
1213881716,0.849316,1
1027649404,0.84928095,1
1229634178,0.8475404,1
352906984,0.84749764,1
469357652,0.8461741,1
1136719846,0.84539115,1
901895430,0.84534675,1
1125158574,0.843595,1
479408826,0.8421157,1
1222748992,0.84049547,1
1233370816,0.84046286,1
878976935,0.8380353,1
916274165,0.8337635,1
582110692,0.8333762,1
698013750,0.8333545,1
990418460,0.8248186,1
659587021,0.8245101,1
779679442,0.82394254,1
1440838176,0.82375,1
597392052,0.82370204,1
306285953,0.8219619,1
484136978,0.8205541,1
1083297421,0.8203435,1
715432741,0.8182443,1
658350101,0.8178891,1
1071358676,0.81727964,1
636964898,0.8167483,1
985463211,0.8132248,1
1351782779,0.81314814,1
998643975,0.8117536,1
850217049,0.8110924,1
1127528923,0.80978835,1
1095899797,0.8091744,1
355522005,0.806228,1
1332194712,0.80603135,1
275046043,0.80524313,1
614615235,0.80392516,1
935575407,0.8029605,1
259309251,0.8024386,1
447990093,0.8017503,1
966379219,0.80115604,1
579587346,0.8006651,1
1346661987,0.7989429,1
1013406306,0.7987858,1
444892953,0.7971995,1
569254088,0.79718024,1
745487516,0.7957768,1
358548333,0.7954065,1
440298764,0.795225,1
723680938,0.7946466,1
473756828,0.7938744,1
1115105873,0.7933677,1
655087128,0.7932011,1
513773510,0.79287094,1
585683751,0.79243106,1
571851534,0.7919497,1
508442325,0.7870632,1
1062991461,0.78673697,1
509057536,0.78533554,1
318751233,0.7836791,1
946326608,0.7830701,1
462250979,0.7829387,1
1051386142,0.78262734,1
608525679,0.7810391,1
1021569327,0.7799919,1
1144780108,0.7798611,1
1125932548,0.7796073,1
1139770606,0.7785281,1
800100116,0.7784058,1
853893960,0.77816665,1
642845444,0.77812254,1
710633266,0.77732533,1
1052769493,0.77716553,1
1339359438,0.7770092,1
771920658,0.7761589,1
1391269212,0.77531445,1
453619699,0.77471364,1
644362477,0.7743767,1
999222431,0.77333736,1
1253889577,0.772425,1
650904759,0.77143717,1
934123798,0.7709393,1
725911849,0.77045625,1
1234207214,0.77015334,1
892102199,0.7694786,1
249952495,0.7682128,1
460817670,0.76810634,1
731049200,0.7668942,1
432245359,0.7667638,1
964454380,0.7655688,1
1054965691,0.7653314,1
483537514,0.7650002,1
1242851842,0.7649328,1
973186813,0.7645434,1
278188904,0.76332796,1
516013833,0.7619513,1
1187443177,0.76161987,1
700219427,0.76053935,1
272392952,0.7594023,1
597674785,0.7592157,1
265802677,0.7575909,1
770604839,0.75683564,1
779846086,0.7552265,1
266616403,0.75364006,1
631590322,0.7531206,1
1180151414,0.7527483,1
596633902,0.7496686,1
466558635,0.7494162,1
298332019,0.7491535,1
930975240,0.74828887,1
491664360,0.7456675,1
1472402469,0.7455627,1
452460225,0.74299777,1
280104990,0.7421479,1
1000685202,0.74120253,1
1095364151,0.740916,1
894719337,0.7403255,1
654154538,0.7401778,1
635099205,0.7400107,1
1235133605,0.7398306,1
1227525709,0.73896885,1
1109000125,0.73868287,1
524867394,0.7374111,1
894415665,0.736092,1
715237805,0.7337752,1
333707698,0.73278034,1
891071377,0.7327587,1
720715874,0.72929484,1
1133114549,0.7283605,1
735237111,0.72835696,1
823297125,0.7277963,1
1246638651,0.7264105,1
1319687802,0.72411656,1
947228788,0.7226507,1
1077262339,0.7204787,1
1326891384,0.7190412,1
466571180,0.71805173,1
1367858820,0.71798384,1
1219717993,0.7138394,1
294967894,0.7117003,1
840658576,0.71155334,1
266134787,0.7113408,1
592537298,0.70918596,1
750344678,0.7088663,1
1336894717,0.70872605,1
1058531312,0.70811146,1
1095641786,0.7080139,1
1168793901,0.7079131,1
554017367,0.70664924,1
469068420,0.7060693,1
885898006,0.7059229,1
1081034126,0.70493,1
850519919,0.7040295,1
1439189948,0.7033138,1
1332032090,0.7027434,1
697865338,0.70263714,1
851521280,0.70183873,1
355560433,0.70137984,1
1098369838,0.7010864,1
1112472330,0.7004107,1
1227062693,0.6999009,1
687052369,0.69942206,1
650007395,0.69846714,1
738415924,0.69839966,1
1024450309,0.69689393,1
809215633,0.6968034,1
315375723,0.69670445,1
1102091019,0.69597113,1
865381576,0.694826,1
1460168078,0.69472504,1
273950532,0.6942555,1
951573711,0.6941637,1
577144939,0.6940798,1
889236316,0.69393486,1
633697399,0.6933587,1
1350587874,0.6932551,1
1101717337,0.6930734,1
1012530086,0.69205755,1
1248323557,0.6909038,1
566624781,0.6902703,1
289739894,0.68955165,1
994305474,0.6890044,1
899339334,0.6886395,1
1306743392,0.6879972,1
875428889,0.68739617,1
650835331,0.6873725,1
1050418035,0.6867402,1
939134102,0.68652946,1
1043751987,0.68646294,1
1074243671,0.6859814,1
679375635,0.6853447,1
663202523,0.6842934,1
495599069,0.68424505,1
1337134428,0.6840913,1
747296112,0.6840717,1
264258377,0.6834456,1
983783701,0.6824361,1
1198655344,0.6811348,1
462992579,0.68044937,1
1128888500,0.67906153,1
749788536,0.6789551,1
504139187,0.67877305,1
796934351,0.67817515,1
597221838,0.67781013,1
1352229749,0.67648524,1
1199448353,0.6759629,1
1153365522,0.6741369,1
457966219,0.6736411,1
934566173,0.6734252,1
713051240,0.673024,1
1170738723,0.67278546,1
620115832,0.6727481,1
782979247,0.6713524,1
257555651,0.67111576,1
589454522,0.67071426,1
308198538,0.6705133,1
856072002,0.6704681,1
1333333623,0.67022824,1
530149356,0.6699797,1
1070520236,0.6695869,1
672560961,0.66890895,1
285535356,0.66879493,1
618086048,0.6681828,1
1209176750,0.66809654,1
580664335,0.6677879,1
1502389566,0.6665437,1
264192451,0.66611993,1
976745944,0.6660444,1
686530506,0.6658098,1
1134531821,0.6657587,1
608358163,0.6652836,1
759217496,0.6651714,1
767157937,0.6645726,1
645208867,0.6641267,1
595687674,0.6637005,1
565274026,0.66369504,1
267846022,0.6633252,1
1093623821,0.66312444,1
1462884465,0.6626682,1
810725082,0.66071343,1
1028072454,0.66019934,1
715968097,0.66010916,1
1232934640,0.6595933,1
1044843484,0.6595387,1
349336325,0.65904796,1
1163686892,0.6589304,1
943855260,0.65875477,1
