mes,grupo,modelo_id,ganancia_test
202106,rolling_01,rolling_01_seed1,360800000.0
202106,rolling_01,rolling_01_seed2,353600000.0
202106,rolling_01,rolling_01_seed3,365600000.0
202106,rolling_01,rolling_01_seed4,360800000.0
202106,rolling_01,rolling_01_seed5,360000000.0
202106,rolling_01,rolling_01_seed6,362400000.0
202106,rolling_01,rolling_01_seed7,365600000.0
202106,rolling_01,rolling_01_seed8,351200000.0
202106,rolling_01,rolling_01_seed9,359200000.0
202106,rolling_01,rolling_01_seed10,360000000.0
202106,rolling_02,rolling_02_seed1,368800000.0
202106,rolling_02,rolling_02_seed2,366400000.0
202106,rolling_02,rolling_02_seed3,378400000.0
202106,rolling_02,rolling_02_seed4,358400000.0
202106,rolling_02,rolling_02_seed5,356000000.0
202106,rolling_02,rolling_02_seed6,364800000.0
202106,rolling_02,rolling_02_seed7,364000000.0
202106,rolling_02,rolling_02_seed8,380800000.0
202106,rolling_02,rolling_02_seed9,371200000.0
202106,rolling_02,rolling_02_seed10,372000000.0
202106,rolling_03,rolling_03_seed1,366400000.0
202106,rolling_03,rolling_03_seed2,373600000.0
202106,rolling_03,rolling_03_seed3,388800000.0
202106,rolling_03,rolling_03_seed4,368800000.0
202106,rolling_03,rolling_03_seed5,367200000.0
202106,rolling_03,rolling_03_seed6,386400000.0
202106,rolling_03,rolling_03_seed7,372800000.0
202106,rolling_03,rolling_03_seed8,373600000.0
202106,rolling_03,rolling_03_seed9,362400000.0
202106,rolling_03,rolling_03_seed10,369600000.0
202106,rolling_04,rolling_04_seed1,357600000.0
202106,rolling_04,rolling_04_seed2,352800000.0
202106,rolling_04,rolling_04_seed3,370400000.0
202106,rolling_04,rolling_04_seed4,355200000.0
202106,rolling_04,rolling_04_seed5,344000000.0
202106,rolling_04,rolling_04_seed6,363200000.0
202106,rolling_04,rolling_04_seed7,363200000.0
202106,rolling_04,rolling_04_seed8,360000000.0
202106,rolling_04,rolling_04_seed9,372000000.0
202106,rolling_04,rolling_04_seed10,352800000.0
202106,rolling_05,rolling_05_seed1,368800000.0
202106,rolling_05,rolling_05_seed2,365600000.0
202106,rolling_05,rolling_05_seed3,372000000.0
202106,rolling_05,rolling_05_seed4,346400000.0
202106,rolling_05,rolling_05_seed5,351200000.0
202106,rolling_05,rolling_05_seed6,366400000.0
202106,rolling_05,rolling_05_seed7,363200000.0
202106,rolling_05,rolling_05_seed8,373600000.0
202106,rolling_05,rolling_05_seed9,365600000.0
202106,rolling_05,rolling_05_seed10,384800000.0
202106,rolling_06,rolling_06_seed1,366400000.0
202106,rolling_06,rolling_06_seed2,372800000.0
202106,rolling_06,rolling_06_seed3,360000000.0
202106,rolling_06,rolling_06_seed4,362400000.0
202106,rolling_06,rolling_06_seed5,364000000.0
202106,rolling_06,rolling_06_seed6,368800000.0
202106,rolling_06,rolling_06_seed7,364000000.0
202106,rolling_06,rolling_06_seed8,359200000.0
202106,rolling_06,rolling_06_seed9,371200000.0
202106,rolling_06,rolling_06_seed10,372000000.0
202106,rolling_07,rolling_07_seed1,341600000.0
202106,rolling_07,rolling_07_seed2,355200000.0
202106,rolling_07,rolling_07_seed3,344800000.0
202106,rolling_07,rolling_07_seed4,340800000.0
202106,rolling_07,rolling_07_seed5,346400000.0
202106,rolling_07,rolling_07_seed6,356800000.0
202106,rolling_07,rolling_07_seed7,351200000.0
202106,rolling_07,rolling_07_seed8,344000000.0
202106,rolling_07,rolling_07_seed9,332800000.0
202106,rolling_07,rolling_07_seed10,358400000.0
202106,seasonal_summer,seasonal_summer_seed1,368800000.0
202106,seasonal_summer,seasonal_summer_seed2,372800000.0
202106,seasonal_summer,seasonal_summer_seed3,368800000.0
202106,seasonal_summer,seasonal_summer_seed4,364800000.0
202106,seasonal_summer,seasonal_summer_seed5,368800000.0
202106,seasonal_summer,seasonal_summer_seed6,383200000.0
202106,seasonal_summer,seasonal_summer_seed7,358400000.0
202106,seasonal_summer,seasonal_summer_seed8,356800000.0
