numero_de_cliente,probabilidad,predict
1016783779,0.9637975,1
355859871,0.93927264,1
285480881,0.93709093,1
507653834,0.9350564,1
1459306077,0.9323362,1
1038027871,0.93178576,1
841876239,0.9301715,1
332754467,0.9265419,1
971108609,0.92560077,1
779012668,0.9227965,1
690072207,0.9226385,1
1237423372,0.9222267,1
1469402972,0.92011553,1
1493825886,0.9190954,1
999655908,0.91731024,1
999158844,0.9115603,1
614269197,0.91083205,1
1231971341,0.91011375,1
719952686,0.90767026,1
1052835642,0.9062911,1
957781338,0.90556926,1
346202943,0.9055467,1
679020843,0.9048668,1
1122340744,0.904541,1
1250287995,0.9037354,1
302346506,0.9030966,1
334353609,0.90254897,1
356662435,0.8970118,1
1200808878,0.8966899,1
560499776,0.8958027,1
999567231,0.8948069,1
340674857,0.89312863,1
1199345235,0.89094377,1
1125770942,0.8855432,1
1327182802,0.8833141,1
1456839179,0.88090926,1
825039709,0.8792865,1
585608636,0.8776212,1
1156415991,0.8752283,1
889464941,0.8719052,1
1303652009,0.8699908,1
776562687,0.8684017,1
1332462945,0.86510843,1
831739592,0.86448175,1
1249442553,0.86259544,1
348375152,0.86230844,1
314236318,0.8618252,1
1005037853,0.8613031,1
703907858,0.85796845,1
1582619617,0.8576031,1
960841355,0.85657865,1
1238491830,0.8534748,1
321500216,0.85326785,1
823107219,0.8520262,1
1454897491,0.85179055,1
496272333,0.8514337,1
464422087,0.8511639,1
1098486448,0.84945,1
1213881716,0.8493162,1
1027649404,0.8492811,1
1229634178,0.84754044,1
352906984,0.8474976,1
469357652,0.8461742,1
1136719846,0.84539115,1
901895430,0.8453465,1
1125158574,0.8435948,1
479408826,0.8421156,1
1222748992,0.84049535,1
1233370816,0.8404628,1
878976935,0.83803535,1
916274165,0.8337634,1
582110692,0.8333762,1
698013750,0.8333545,1
990418460,0.82481855,1
659587021,0.8245102,1
779679442,0.82394236,1
1440838176,0.8237497,1
597392052,0.8237022,1
306285953,0.8219618,1
484136978,0.8205539,1
1083297421,0.82034326,1
715432741,0.8182442,1
658350101,0.8178891,1
1071358676,0.8172796,1
636964898,0.81674844,1
985463211,0.81322485,1
1351782779,0.81314826,1
998643975,0.81175345,1
850217049,0.8110926,1
1127528923,0.80978847,1
1095899797,0.80917436,1
355522005,0.80622804,1
1332194712,0.80603135,1
275046043,0.80524325,1
614615235,0.80392516,1
935575407,0.8029606,1
259309251,0.8024387,1
447990093,0.8017501,1
966379219,0.8011558,1
579587346,0.80066526,1
1346661987,0.79894274,1
1013406306,0.79878557,1
444892953,0.7971995,1
569254088,0.7971804,1
745487516,0.7957769,1
358548333,0.79540634,1
440298764,0.79522514,1
723680938,0.7946465,1
473756828,0.79387444,1
1115105873,0.7933677,1
655087128,0.79320127,1
513773510,0.7928709,1
585683751,0.7924308,1
571851534,0.7919497,1
508442325,0.78706324,1
1062991461,0.78673714,1
509057536,0.78533554,1
318751233,0.78367925,1
946326608,0.7830704,1
462250979,0.7829389,1
1051386142,0.78262734,1
608525679,0.78103906,1
1021569327,0.7799919,1
1144780108,0.779861,1
1125932548,0.77960724,1
1139770606,0.7785279,1
800100116,0.77840585,1
853893960,0.77816695,1
642845444,0.77812254,1
710633266,0.7773253,1
1052769493,0.77716553,1
1339359438,0.77700907,1
771920658,0.7761591,1
1391269212,0.77531433,1
453619699,0.7747136,1
644362477,0.7743765,1
999222431,0.7733375,1
1253889577,0.77242506,1
650904759,0.77143705,1
934123798,0.7709392,1
725911849,0.7704563,1
1234207214,0.7701534,1
892102199,0.76947856,1
249952495,0.76821274,1
460817670,0.7681064,1
731049200,0.7668942,1
432245359,0.76676375,1
964454380,0.765569,1
1054965691,0.7653313,1
483537514,0.7650004,1
1242851842,0.76493263,1
973186813,0.7645435,1
278188904,0.76332784,1
516013833,0.7619511,1
1187443177,0.76161987,1
700219427,0.7605392,1
272392952,0.75940204,1
597674785,0.7592157,1
265802677,0.75759095,1
770604839,0.7568359,1
779846086,0.75522643,1
266616403,0.75364023,1
631590322,0.7531207,1
1180151414,0.75274825,1
596633902,0.74966866,1
466558635,0.7494163,1
298332019,0.7491536,1
930975240,0.74828875,1
491664360,0.74566764,1
1472402469,0.74556273,1
452460225,0.7429978,1
280104990,0.742148,1
1000685202,0.74120253,1
1095364151,0.74091613,1
894719337,0.7403256,1
654154538,0.740178,1
635099205,0.74001074,1
1235133605,0.73983055,1
1227525709,0.7389689,1
1109000125,0.7386828,1
524867394,0.737411,1
894415665,0.736092,1
715237805,0.7337753,1
333707698,0.7327807,1
891071377,0.73275876,1
720715874,0.7292949,1
1133114549,0.72836053,1
735237111,0.72835684,1
823297125,0.7277964,1
1246638651,0.72641045,1
1319687802,0.7241167,1
947228788,0.7226507,1
1077262339,0.72047883,1
1326891384,0.7190413,1
466571180,0.71805155,1
1367858820,0.71798384,1
1219717993,0.71383935,1
294967894,0.7117004,1
840658576,0.7115535,1
266134787,0.71134084,1
592537298,0.709186,1
750344678,0.7088662,1
1336894717,0.70872605,1
1058531312,0.7081114,1
1095641786,0.70801353,1
1168793901,0.7079132,1
554017367,0.7066494,1
469068420,0.7060692,1
885898006,0.70592284,1
1081034126,0.7049301,1
850519919,0.70402944,1
1439189948,0.7033139,1
1332032090,0.7027433,1
697865338,0.7026371,1
851521280,0.70183873,1
355560433,0.7013798,1
1098369838,0.70108664,1
1112472330,0.7004106,1
1227062693,0.6999007,1
687052369,0.699422,1
650007395,0.69846696,1
738415924,0.69839966,1
1024450309,0.69689405,1
809215633,0.69680345,1
315375723,0.6967043,1
1102091019,0.6959708,1
865381576,0.69482595,1
1460168078,0.694725,1
273950532,0.69425553,1
951573711,0.6941637,1
577144939,0.69408,1
889236316,0.6939348,1
633697399,0.6933586,1
1350587874,0.69325525,1
1101717337,0.69307333,1
1012530086,0.69205767,1
1248323557,0.6909037,1
566624781,0.6902703,1
289739894,0.6895515,1
994305474,0.68900436,1
899339334,0.6886397,1
1306743392,0.68799746,1
875428889,0.6873961,1
650835331,0.68737257,1
1050418035,0.68674004,1
939134102,0.68652964,1
1043751987,0.6864631,1
1074243671,0.6859812,1
679375635,0.6853447,1
663202523,0.68429357,1
495599069,0.68424505,1
1337134428,0.6840911,1
747296112,0.68407166,1
264258377,0.6834457,1
983783701,0.68243617,1
1198655344,0.6811348,1
462992579,0.6804494,1
1128888500,0.67906153,1
749788536,0.6789549,1
504139187,0.67877305,1
796934351,0.67817515,1
597221838,0.6778103,1
1352229749,0.67648524,1
1199448353,0.675963,1
1153365522,0.67413694,1
457966219,0.673641,1
934566173,0.67342496,1
713051240,0.673024,1
1170738723,0.6727855,1
620115832,0.672748,1
782979247,0.6713524,1
257555651,0.6711157,1
589454522,0.6707142,1
308198538,0.6705132,1
856072002,0.670468,1
1333333623,0.6702281,1
530149356,0.6699797,1
1070520236,0.669587,1
672560961,0.6689091,1
285535356,0.668795,1
618086048,0.66818285,1
1209176750,0.6680965,1
580664335,0.66778785,1
1502389566,0.6665438,1
264192451,0.66612,1
976745944,0.6660445,1
686530506,0.6658097,1
1134531821,0.6657587,1
608358163,0.6652837,1
759217496,0.66517144,1
767157937,0.6645725,1
645208867,0.66412675,1
595687674,0.6637006,1
565274026,0.66369516,1
267846022,0.6633252,1
1093623821,0.6631243,1
1462884465,0.6626682,1
810725082,0.6607134,1
1028072454,0.6601995,1
715968097,0.6601093,1
1232934640,0.6595932,1
1044843484,0.6595386,1
349336325,0.65904784,1
1163686892,0.65893036,1
943855260,0.6587546,1
787957100,0.6582353,1
969189970,0.6578307,1
1211026763,0.65723014,1
818453525,0.65630704,1
1470697869,0.65600395,1
556990962,0.6555616,1
752506161,0.65541273,1
701724786,0.6543648,1
1208463673,0.6535236,1
451705509,0.65269095,1
268237057,0.65263534,1
1243960120,0.65240204,1
255430410,0.6523571,1
504583612,0.65232396,1
490961054,0.65199083,1
1219076232,0.6519163,1
1207471134,0.6514492,1
296733526,0.65140975,1
510040451,0.6502775,1
576147302,0.6502051,1
860335831,0.64958024,1
1129172992,0.6493546,1
983005783,0.6489644,1
338529923,0.647944,1
317182492,0.6478061,1
1015004577,0.64756167,1
345173213,0.6465963,1
459485147,0.6465671,1
598687375,0.64618134,1
800143506,0.6457346,1
961480196,0.645714,1
1068600863,0.6454408,1
249465047,0.6445308,1
1144169714,0.6444852,1
1009487277,0.6436424,1
