mes,grupo,modelo_id,ganancia_test
202106,rolling_01,rolling_01_seed1,370400000.0
202106,rolling_01,rolling_01_seed2,377600000.0
202106,rolling_01,rolling_01_seed3,374400000.0
202106,rolling_01,rolling_01_seed4,378400000.0
202106,rolling_01,rolling_01_seed5,375200000.0
202106,rolling_02,rolling_02_seed1,386400000.0
202106,rolling_02,rolling_02_seed2,387200000.0
202106,rolling_02,rolling_02_seed3,378400000.0
202106,rolling_02,rolling_02_seed4,378400000.0
202106,rolling_02,rolling_02_seed5,379200000.0
202106,rolling_03,rolling_03_seed1,386400000.0
202106,rolling_03,rolling_03_seed2,387200000.0
202106,rolling_03,rolling_03_seed3,384000000.0
202106,rolling_03,rolling_03_seed4,380800000.0
202106,rolling_03,rolling_03_seed5,392000000.0
202106,rolling_04,rolling_04_seed1,360000000.0
202106,rolling_04,rolling_04_seed2,364000000.0
202106,rolling_04,rolling_04_seed3,371200000.0
202106,rolling_04,rolling_04_seed4,368000000.0
202106,rolling_04,rolling_04_seed5,376800000.0
202106,rolling_05,rolling_05_seed1,383200000.0
202106,rolling_05,rolling_05_seed2,380800000.0
202106,rolling_05,rolling_05_seed3,388000000.0
202106,rolling_05,rolling_05_seed4,376000000.0
202106,rolling_05,rolling_05_seed5,375200000.0
202106,rolling_06,rolling_06_seed1,382400000.0
202106,rolling_06,rolling_06_seed2,389600000.0
202106,rolling_06,rolling_06_seed3,384800000.0
202106,rolling_06,rolling_06_seed4,381600000.0
202106,rolling_06,rolling_06_seed5,386400000.0
202106,rolling_07,rolling_07_seed1,365600000.0
202106,rolling_07,rolling_07_seed2,383200000.0
202106,rolling_07,rolling_07_seed3,381600000.0
202106,rolling_07,rolling_07_seed4,383200000.0
202106,rolling_07,rolling_07_seed5,370400000.0
202106,seasonal_summer,seasonal_summer_seed1,382400000.0
202106,seasonal_summer,seasonal_summer_seed2,368000000.0
202106,seasonal_summer,seasonal_summer_seed3,372000000.0
202106,seasonal_summer,seasonal_summer_seed4,382400000.0
202106,seasonal_summer,seasonal_summer_seed5,380000000.0
202106,seasonal_autumn,seasonal_autumn_seed1,378400000.0
202106,seasonal_autumn,seasonal_autumn_seed2,375200000.0
202106,seasonal_autumn,seasonal_autumn_seed3,384800000.0
202106,seasonal_autumn,seasonal_autumn_seed4,392000000.0
202106,seasonal_autumn,seasonal_autumn_seed5,374400000.0
202106,seasonal_winter,seasonal_winter_seed1,368800000.0
202106,seasonal_winter,seasonal_winter_seed2,366400000.0
202106,seasonal_winter,seasonal_winter_seed3,349600000.0
202106,seasonal_winter,seasonal_winter_seed4,355200000.0
202106,seasonal_winter,seasonal_winter_seed5,362400000.0
202106,seasonal_spring,seasonal_spring_seed1,361600000.0
202106,seasonal_spring,seasonal_spring_seed2,363200000.0
202106,seasonal_spring,seasonal_spring_seed3,368000000.0
202106,seasonal_spring,seasonal_spring_seed4,355200000.0
202106,seasonal_spring,seasonal_spring_seed5,360000000.0
202106,seasonal_end_of_year,seasonal_end_of_year_seed1,365600000.0
202106,seasonal_end_of_year,seasonal_end_of_year_seed2,368000000.0
202106,seasonal_end_of_year,seasonal_end_of_year_seed3,375200000.0
202106,seasonal_end_of_year,seasonal_end_of_year_seed4,372800000.0
202106,seasonal_end_of_year,seasonal_end_of_year_seed5,379200000.0
202106,seasonal_q1,seasonal_q1_seed1,360000000.0
202106,seasonal_q1,seasonal_q1_seed2,365600000.0
202106,seasonal_q1,seasonal_q1_seed3,365600000.0
202106,seasonal_q1,seasonal_q1_seed4,368000000.0
202106,seasonal_q1,seasonal_q1_seed5,364800000.0
202106,seasonal_q2,seasonal_q2_seed1,363200000.0
202106,seasonal_q2,seasonal_q2_seed2,380800000.0
202106,seasonal_q2,seasonal_q2_seed3,375200000.0
202106,seasonal_q2,seasonal_q2_seed4,370400000.0
202106,seasonal_q2,seasonal_q2_seed5,368800000.0
202106,mixed_recent_01,mixed_recent_01_seed1,378400000.0
202106,mixed_recent_01,mixed_recent_01_seed2,376000000.0
202106,mixed_recent_01,mixed_recent_01_seed3,384800000.0
202106,mixed_recent_01,mixed_recent_01_seed4,383200000.0
202106,mixed_recent_01,mixed_recent_01_seed5,380800000.0
202106,mixed_recent_02,mixed_recent_02_seed1,374400000.0
202106,mixed_recent_02,mixed_recent_02_seed2,365600000.0
202106,mixed_recent_02,mixed_recent_02_seed3,366400000.0
202106,mixed_recent_02,mixed_recent_02_seed4,370400000.0
202106,mixed_recent_02,mixed_recent_02_seed5,376000000.0
202106,mixed_early_01,mixed_early_01_seed1,369600000.0
202106,mixed_early_01,mixed_early_01_seed2,364800000.0
202106,mixed_early_01,mixed_early_01_seed3,374400000.0
202106,mixed_early_01,mixed_early_01_seed4,370400000.0
202106,mixed_early_01,mixed_early_01_seed5,368000000.0
202106,mixed_early_02,mixed_early_02_seed1,390400000.0
202106,mixed_early_02,mixed_early_02_seed2,386400000.0
202106,mixed_early_02,mixed_early_02_seed3,376800000.0
202106,mixed_early_02,mixed_early_02_seed4,373600000.0
202106,mixed_early_02,mixed_early_02_seed5,379200000.0
202106,mixed_transition,mixed_transition_seed1,376000000.0
202106,mixed_transition,mixed_transition_seed2,379200000.0
