numero_de_cliente,probabilidad,predict
1016783779,0.9770682,1
285480881,0.97578377,1
355859871,0.9745734,1
999655908,0.9729634,1
841876239,0.9723173,1
1459306077,0.97112346,1
346202943,0.970457,1
1237423372,0.96997815,1
507653834,0.9682187,1
779012668,0.9670393,1
332754467,0.966843,1
690072207,0.9665718,1
1231971341,0.96637124,1
340674857,0.96598023,1
334353609,0.96594965,1
971108609,0.96583235,1
1038027871,0.9653303,1
1200808878,0.96292055,1
1052835642,0.962607,1
1493825886,0.96228635,1
957781338,0.96165377,1
1469402972,0.96126753,1
1199345235,0.9609446,1
302346506,0.9599506,1
831739592,0.95872366,1
1156415991,0.9587141,1
585608636,0.95806414,1
614269197,0.9580443,1
1456839179,0.9573662,1
719952686,0.9563989,1
1250287995,0.95457697,1
464422087,0.9544007,1
1125770942,0.9543198,1
1327182802,0.9536792,1
356662435,0.9534485,1
1440838176,0.9533059,1
314236318,0.95275253,1
1233370816,0.95214266,1
999567231,0.95168173,1
479408826,0.95137125,1
1122340744,0.9512432,1
679020843,0.95114154,1
321500216,0.9499043,1
999158844,0.9496255,1
1222748992,0.94895613,1
352906984,0.94874656,1
348375152,0.9485814,1
878976935,0.9478736,1
1303652009,0.9469155,1
1249442553,0.9467797,1
1454897491,0.9463198,1
823107219,0.9462898,1
560499776,0.944397,1
825039709,0.9438016,1
901895430,0.9424752,1
698013750,0.9415089,1
508442325,0.94058055,1
998643975,0.9404075,1
659587021,0.93975794,1
776562687,0.9395989,1
1136719846,0.93946534,1
850217049,0.93824595,1
1098486448,0.93796843,1
1238491830,0.93766075,1
259309251,0.93693495,1
715432741,0.9367594,1
985463211,0.93541086,1
703907858,0.9351483,1
280104990,0.9347801,1
1229634178,0.9347343,1
569254088,0.9347262,1
1582619617,0.9339466,1
473756828,0.9333099,1
1127528923,0.9330965,1
1213881716,0.9328314,1
1013406306,0.9326957,1
1054965691,0.93203706,1
889464941,0.93202615,1
779679442,0.9317475,1
916274165,0.93142843,1
960841355,0.9312928,1
655087128,0.9309891,1
249952495,0.93065697,1
1391269212,0.9305479,1
306285953,0.9301799,1
636964898,0.9294647,1
496272333,0.92907995,1
1005037853,0.92899454,1
731049200,0.9288918,1
1095899797,0.92825544,1
1027649404,0.9280196,1
1180151414,0.927839,1
355522005,0.9275306,1
597392052,0.92732763,1
990418460,0.9270997,1
642845444,0.9266412,1
582110692,0.9265678,1
1062991461,0.9265576,1
453619699,0.92525697,1
1332462945,0.9246479,1
298332019,0.9237201,1
469357652,0.9234274,1
966379219,0.9233625,1
513773510,0.9233565,1
723680938,0.9228835,1
935575407,0.92253757,1
891071377,0.9224035,1
1253889577,0.9216758,1
278188904,0.9214496,1
892102199,0.9212153,1
432245359,0.9209971,1
440298764,0.92041427,1
585683751,0.92020315,1
462250979,0.92003614,1
1051386142,0.9197742,1
516013833,0.919586,1
1125158574,0.91906464,1
946326608,0.9189217,1
608525679,0.91889083,1
1083297421,0.918705,1
1351782779,0.91861033,1
452460225,0.91822934,1
658350101,0.917695,1
358548333,0.9170169,1
1187443177,0.9167087,1
800100116,0.91666764,1
1102091019,0.9162363,1
1346661987,0.9160335,1
725911849,0.9160138,1
1332194712,0.91591644,1
710633266,0.9156525,1
444892953,0.9156458,1
272392952,0.9155055,1
999222431,0.91514426,1
447990093,0.9149157,1
973186813,0.91473925,1
934123798,0.9146161,1
644362477,0.914529,1
715237805,0.9145162,1
1000685202,0.91449565,1
1071358676,0.9144669,1
1115105873,0.9141932,1
1472402469,0.9140126,1
635099205,0.9138025,1
596633902,0.91356224,1
597674785,0.913475,1
745487516,0.91326296,1
289739894,0.91188514,1
460817670,0.91137797,1
1012530086,0.91079885,1
650007395,0.9107421,1
484136978,0.91055,1
796934351,0.9104232,1
947228788,0.9100568,1
894719337,0.909817,1
571851534,0.9096765,1
654154538,0.9081321,1
266616403,0.9080288,1
1021569327,0.9079222,1
315375723,0.90730304,1
275046043,0.90675765,1
1339359438,0.90636015,1
462992579,0.90628743,1
994305474,0.9060996,1
853893960,0.9058732,1
1248323557,0.90458643,1
1234207214,0.9043628,1
285535356,0.9041301,1
1242851842,0.9037241,1
1144780108,0.90361357,1
620115832,0.90349716,1
1125932548,0.90329605,1
720715874,0.90306044,1
579587346,0.9029064,1
713051240,0.90228534,1
524867394,0.902101,1
509057536,0.90172106,1
1168793901,0.90145755,1
466558635,0.90112686,1
735237111,0.90109324,1
349336325,0.90109056,1
1326891384,0.9008453,1
1141826197,0.89973974,1
266134787,0.8996397,1
1439189948,0.89927757,1
466571180,0.8989901,1
294967894,0.8987468,1
625762210,0.89764136,1
865381576,0.89762366,1
650904759,0.89754814,1
1112472330,0.89741,1
779846086,0.8971302,1
318751233,0.8968686,1
865364445,0.8966245,1
700219427,0.8962062,1
589454522,0.8960895,1
333707698,0.89596957,1
592537298,0.89591944,1
1024450309,0.895773,1
1081034126,0.89566994,1
750344678,0.8956077,1
478427371,0.89524704,1
749788536,0.8950446,1
889981843,0.89498925,1
771920658,0.8948941,1
550719603,0.8948815,1
885898006,0.8946373,1
1319687802,0.8944733,1
308198538,0.89401,1
