mes,grupo,modelo_id,ganancia_test
202106,rolling_01,rolling_01_seed1,376800000.0
202106,rolling_01,rolling_01_seed2,385600000.0
202106,rolling_01,rolling_01_seed3,384000000.0
202106,rolling_01,rolling_01_seed4,378400000.0
202106,rolling_01,rolling_01_seed5,378400000.0
202106,rolling_02,rolling_02_seed1,385600000.0
202106,rolling_02,rolling_02_seed2,378400000.0
202106,rolling_02,rolling_02_seed3,387200000.0
202106,rolling_02,rolling_02_seed4,379200000.0
202106,rolling_02,rolling_02_seed5,387200000.0
202106,rolling_03,rolling_03_seed1,378400000.0
202106,rolling_03,rolling_03_seed2,388000000.0
202106,rolling_03,rolling_03_seed3,382400000.0
202106,rolling_03,rolling_03_seed4,382400000.0
202106,rolling_03,rolling_03_seed5,383200000.0
202106,rolling_04,rolling_04_seed1,330400000.0
202106,rolling_04,rolling_04_seed2,336000000.0
202106,rolling_04,rolling_04_seed3,344000000.0
202106,rolling_04,rolling_04_seed4,328000000.0
202106,rolling_04,rolling_04_seed5,344800000.0
202106,rolling_05,rolling_05_seed1,350400000.0
202106,rolling_05,rolling_05_seed2,350400000.0
202106,rolling_05,rolling_05_seed3,348800000.0
202106,rolling_05,rolling_05_seed4,344800000.0
202106,rolling_05,rolling_05_seed5,348000000.0
202106,rolling_06,rolling_06_seed1,387200000.0
202106,rolling_06,rolling_06_seed2,373600000.0
202106,rolling_06,rolling_06_seed3,393600000.0
202106,rolling_06,rolling_06_seed4,372800000.0
202106,rolling_06,rolling_06_seed5,383200000.0
202106,rolling_07,rolling_07_seed1,348800000.0
202106,rolling_07,rolling_07_seed2,351200000.0
202106,rolling_07,rolling_07_seed3,360800000.0
202106,rolling_07,rolling_07_seed4,346400000.0
202106,rolling_07,rolling_07_seed5,343200000.0
202106,seasonal_summer,seasonal_summer_seed1,370400000.0
202106,seasonal_summer,seasonal_summer_seed2,374400000.0
202106,seasonal_summer,seasonal_summer_seed3,382400000.0
