mes,grupo,modelo_id,ganancia_test
202106,rolling_01,rolling_01_seed1,863720000.0
202106,rolling_02,rolling_02_seed1,869060000.0
202106,rolling_03,rolling_03_seed1,871700000.0
202106,rolling_04,rolling_04_seed1,877340000.0
202106,rolling_05,rolling_05_seed1,885960000.0
202106,rolling_06,rolling_06_seed1,868620000.0
202106,rolling_07,rolling_07_seed1,882360000.0
202106,seasonal_summer,seasonal_summer_seed1,899420000.0
202106,seasonal_autumn,seasonal_autumn_seed1,903300000.0
202106,seasonal_winter,seasonal_winter_seed1,853740000.0
202106,seasonal_spring,seasonal_spring_seed1,864700000.0
202106,seasonal_end_of_year,seasonal_end_of_year_seed1,886680000.0
202106,seasonal_q1,seasonal_q1_seed1,859580000.0
202106,seasonal_q2,seasonal_q2_seed1,852440000.0
202106,mixed_recent_01,mixed_recent_01_seed1,885420000.0
202106,mixed_recent_02,mixed_recent_02_seed1,880240000.0
202106,mixed_early_01,mixed_early_01_seed1,865300000.0
202106,mixed_early_02,mixed_early_02_seed1,872720000.0
202106,mixed_transition,mixed_transition_seed1,876260000.0
202106,mixed_full_year,mixed_full_year_seed1,896080000.0
202106,GLOBAL,ensamble_global,906080000.0
202106,GRUPOS,ensamble_grupos,906080000.0
