numero_de_cliente,probabilidad,predict
496272333,0.9499989,1
1038027871,0.9324079,1
1459306077,0.9316908,1
507653834,0.9312496,1
1016783779,0.929542,1
355859871,0.9293774,1
690072207,0.9287738,1
1469402972,0.9269971,1
285480881,0.92559713,1
332754467,0.92559004,1
971108609,0.92226356,1
841876239,0.9188286,1
999158844,0.917,1
1237423372,0.9064369,1
334353609,0.9040281,1
679020843,0.89999086,1
356662435,0.8983459,1
1231971341,0.8967522,1
1351782779,0.89357895,1
1250287995,0.8929485,1
999567231,0.89186937,1
560499776,0.8900601,1
719952686,0.8894536,1
957781338,0.8892081,1
1493825886,0.8880442,1
825039709,0.887664,1
346202943,0.886956,1
999655908,0.8849186,1
302346506,0.8831777,1
1199345235,0.8815838,1
1125158574,0.8800011,1
1125770942,0.87855077,1
1052835642,0.8782933,1
779012668,0.87693083,1
614269197,0.87176013,1
1327182802,0.8678453,1
1115105873,0.8668891,1
700219427,0.86502093,1
1122340744,0.86370116,1
776562687,0.8636243,1
1456839179,0.8630609,1
1332462945,0.8610066,1
889464941,0.86099845,1
314236318,0.8559723,1
1200808878,0.8559576,1
1109000125,0.8521612,1
317182492,0.84838796,1
340674857,0.84653,1
1156415991,0.844384,1
918123743,0.8440197,1
1072088891,0.8428877,1
1021569327,0.8417445,1
901895430,0.8406551,1
464422087,0.8402102,1
265802677,0.8392411,1
1249442553,0.8389636,1
509057536,0.8388167,1
1005037853,0.8387099,1
479408826,0.8379604,1
585608636,0.8373595,1
703907858,0.8371008,1
823107219,0.83547586,1
916274165,0.8351244,1
1238491830,0.8341339,1
1083297421,0.8325144,1
831739592,0.8315743,1
990418460,0.8296091,1
1582619617,0.82807136,1
790035091,0.82674277,1
1127528923,0.82654196,1
582110692,0.82648283,1
998643975,0.82532346,1
321500216,0.82393587,1
1242851842,0.8234523,1
579587346,0.8230108,1
1136719846,0.8222869,1
1303652009,0.8208004,1
470331951,0.82,1
469357652,0.8192719,1
658350101,0.81913877,1
597392052,0.8182049,1
352906984,0.8150772,1
1389064552,0.8147332,1
738415924,0.8144333,1
636964898,0.8143586,1
851521280,0.81368124,1
1454897491,0.81334037,1
698013750,0.81193197,1
1332194712,0.811928,1
614615235,0.8107024,1
1125932548,0.8106932,1
779846086,0.8095934,1
1346661987,0.8093802,1
878976935,0.80894357,1
572385139,0.8087179,1
1222748992,0.80862886,1
1233370816,0.8059697,1
985463211,0.80458015,1
745487516,0.80451185,1
484136978,0.80296844,1
1027649404,0.80288374,1
275046043,0.80138606,1
1006898371,0.8011202,1
605231340,0.80075866,1
259309251,0.8006897,1
602615158,0.8001937,1
850217049,0.8000124,1
1306282127,0.799966,1
935575407,0.7985199,1
306285953,0.7973287,1
852048250,0.7950373,1
1335300460,0.79472405,1
473756828,0.7945768,1
659587021,0.79247886,1
444892953,0.79163796,1
1141826197,0.7911939,1
1144780108,0.78882813,1
1188477348,0.78837466,1
585618995,0.7867829,1
960841355,0.7860167,1
569254088,0.78440607,1
1071358676,0.7840732,1
988549189,0.78375727,1
447990093,0.7836416,1
789276429,0.782939,1
1098486448,0.7817213,1
1213881716,0.78000665,1
513773510,0.7792688,1
585683751,0.77895766,1
524867394,0.7766873,1
355522005,0.7764963,1
1440838176,0.774256,1
725911849,0.7736967,1
497416990,0.7730405,1
941964256,0.7718733,1
508442325,0.771673,1
278188904,0.7713118,1
934123798,0.76963645,1
358548333,0.7692388,1
1306133792,0.76920927,1
1139770606,0.76902825,1
853893960,0.76553786,1
349997779,0.7655166,1
966379219,0.7629718,1
1014734525,0.762922,1
635099205,0.76108307,1
279349539,0.7594782,1
250371967,0.7586817,1
771920658,0.7583373,1
249952495,0.7579484,1
1227525709,0.7578975,1
629552665,0.75659484,1
1153339270,0.75635284,1
432245359,0.7550613,1
502776912,0.75393564,1
1248323557,0.7531551,1
483537514,0.7530305,1
1339359438,0.75207627,1
1134531821,0.75140494,1
999222431,0.75037557,1
1214674793,0.75022435,1
318751233,0.75012445,1
1246638651,0.74987173,1
1096071761,0.74986,1
909060369,0.749749,1
1187443177,0.7488684,1
1000685202,0.74829763,1
667275284,0.7481332,1
644362477,0.74689615,1
964454380,0.7466743,1
718279598,0.74613565,1
571851534,0.74529976,1
1367858820,0.7444407,1
962959594,0.7436974,1
1548033591,0.74310803,1
1391269212,0.7419019,1
597674785,0.74174094,1
1253889577,0.7414985,1
1235133605,0.74146134,1
973186813,0.741444,1
1095899797,0.7411282,1
708598238,0.7410128,1
648465572,0.74088365,1
631590322,0.74074656,1
963982620,0.73975426,1
1095364151,0.7390392,1
1486993569,0.7386701,1
596633902,0.7383949,1
1051386142,0.73818964,1
272392952,0.7352947,1
1014287999,0.7351113,1
735237111,0.7345475,1
951983781,0.73430234,1
779679442,0.7339404,1
264258377,0.73235154,1
1369669167,0.7323164,1
1109544670,0.73001045,1
