numero_de_cliente,probabilidad,predict
1469402972,0.94613385,1
1391269212,0.9446905,1
1012975237,0.9418812,1
1122340744,0.93872994,1
634386778,0.9373387,1
314236318,0.93445605,1
936884668,0.92433804,1
1356773835,0.91808903,1
999567231,0.91263896,1
352906984,0.91049194,1
356662435,0.9095589,1
1454996526,0.90865636,1
629052023,0.9071053,1
284742202,0.9059488,1
1229634178,0.9044767,1
1238491830,0.9038898,1
961886397,0.90052515,1
552491803,0.89854795,1
751350565,0.8965919,1
951539074,0.89439636,1
1470755777,0.8927938,1
1320406352,0.89089775,1
1116995263,0.8889241,1
1098486448,0.88795227,1
888232760,0.8828108,1
346202943,0.88175356,1
990609528,0.88100505,1
1011273772,0.87948155,1
932097447,0.87875205,1
740845931,0.87572616,1
979369427,0.87527466,1
706379573,0.8727704,1
1440838176,0.8704321,1
685436600,0.86901826,1
1019205178,0.86732,1
1327182802,0.8661407,1
547718219,0.8647634,1
470057022,0.8644898,1
1187581299,0.8632859,1
828463126,0.86214745,1
274914992,0.8570203,1
889464941,0.85529506,1
355522005,0.8540206,1
652989889,0.84824324,1
668590958,0.84704655,1
715432741,0.842565,1
1337293848,0.8415706,1
1012226422,0.8413886,1
690003736,0.8371629,1
902482861,0.83651054,1
1072132427,0.83363926,1
1101717337,0.8334899,1
1385007546,0.83232796,1
800037613,0.8314614,1
1102091019,0.82855296,1
636964898,0.8261596,1
1323098521,0.82451004,1
259309251,0.82418424,1
464422087,0.82125473,1
698013750,0.820544,1
287832706,0.820094,1
1463106088,0.81925964,1
540008436,0.8190438,1
871980527,0.81696665,1
825039709,0.81630516,1
1227525709,0.8138663,1
897621250,0.81112427,1
1062593134,0.80750775,1
1326891384,0.80480206,1
306285953,0.80462277,1
1161230412,0.8036172,1
684576060,0.8006045,1
642845444,0.8003897,1
710322376,0.79981905,1
1231095199,0.79894894,1
1201785516,0.79772997,1
1230541610,0.7962512,1
1233370816,0.79617256,1
1547273547,0.7941232,1
1169159777,0.7897387,1
571851534,0.7870263,1
273950532,0.78447306,1
597392052,0.7814711,1
781851942,0.78022486,1
956808850,0.78012204,1
1161384878,0.7787699,1
1006693084,0.7776605,1
894415665,0.7773892,1
962474195,0.77369016,1
1219076232,0.7666083,1
524867394,0.7661703,1
345764726,0.7647435,1
1209176750,0.7635175,1
760597346,0.7632202,1
1334312447,0.7623614,1
508442325,0.7610043,1
658350101,0.7577922,1
733597636,0.7575816,1
860335831,0.75501263,1
725911849,0.7545784,1
265802677,0.7532713,1
1321346235,0.7531554,1
266616403,0.75097656,1
1319397041,0.74855196,1
1000163117,0.74759686,1
291149719,0.74582684,1
714997147,0.74534386,1
997156481,0.7424307,1
608525679,0.74125844,1
1469808379,0.7370366,1
823297125,0.736918,1
1144169714,0.73653704,1
585683751,0.73567975,1
865381576,0.7339131,1
640659315,0.73342246,1
1010399747,0.7319484,1
1065608087,0.73163927,1
1231587531,0.72895354,1
278472295,0.7288251,1
506282515,0.72847766,1
631683815,0.7284747,1
985463211,0.72501403,1
688620743,0.72437906,1
833289878,0.7236969,1
249952495,0.72200245,1
644362477,0.72179794,1
1103543354,0.7211288,1
1351782779,0.720615,1
345167748,0.7195649,1
437808672,0.71909076,1
654154538,0.71778786,1
796934351,0.71560967,1
1000685202,0.7139624,1
779846086,0.7137826,1
473756828,0.7132829,1
845375062,0.71290827,1
452460225,0.7128131,1
1089707559,0.7127346,1
634031260,0.7125594,1
744058434,0.70816255,1
566014233,0.7080898,1
1346661987,0.7080258,1
1135175691,0.70759565,1
465680374,0.70716494,1
687052369,0.70699567,1
1336894717,0.7060371,1
356824118,0.70564735,1
650904759,0.70507497,1
559810030,0.70461917,1
809301833,0.701937,1
533361355,0.69952106,1
498962460,0.69947183,1
318751233,0.6985202,1
1103439801,0.6960658,1
1319687802,0.69487315,1
349489989,0.6942611,1
353215243,0.69312066,1
947228788,0.6918709,1
308053123,0.6899296,1
252090639,0.6895906,1
853893960,0.68893087,1
550192923,0.6863313,1
615006338,0.6855827,1
643545404,0.6851424,1
1234207214,0.6841895,1
342919116,0.683965,1
958497190,0.6833224,1
358548333,0.68192947,1
916274165,0.6815612,1
851521280,0.6801995,1
1235133605,0.6799009,1
294390821,0.67864877,1
1062024669,0.67815626,1
934566173,0.6773596,1
596633902,0.6762736,1
1028072454,0.6755359,1
797078672,0.674708,1
817861209,0.67360586,1
964454380,0.6703738,1
828106584,0.66913736,1
1222748992,0.6690625,1
635099205,0.6676635,1
840928986,0.66733116,1
565308808,0.6670495,1
685885466,0.6666412,1
1242851842,0.6652811,1
632118607,0.6650373,1
576147302,0.66482824,1
1112472330,0.6643505,1
1317034489,0.6639228,1
432245359,0.66374445,1
1024450309,0.6634248,1
841246442,0.66182303,1
697865338,0.66162175,1
483537514,0.65498143,1
457966219,0.6535373,1
901895430,0.65331995,1
1305321023,0.6532245,1
959344895,0.6531834,1
1354540592,0.6531194,1
1115105873,0.64971817,1
461695495,0.6496924,1
587486728,0.6473348,1
796195305,0.6463907,1
1350587874,0.6455044,1
1249442553,0.64396244,1
1250287995,0.64214146,1
847304496,0.64161485,1
280104990,0.64108825,1
1089552153,0.6407746,1
779012668,0.6405502,1
1095641786,0.63988656,1
1168793901,0.639522,1
1472402469,0.63909024,1
939710885,0.6389096,1
892741629,0.63853496,1
1176700721,0.63828516,1
1246252723,0.63776517,1
1081034126,0.63639057,1
1348953360,0.63338804,1
1232256491,0.63304436,1
735237111,0.6328065,1
655744278,0.6327397,1
916069100,0.6327224,1
650835331,0.6318653,1
517465374,0.6302706,1
456161423,0.6301438,1
913911109,0.6297268,1
460817670,0.6293111,1
673747779,0.62898576,1
486942554,0.62684,1
1113578268,0.6268269,1
892102199,0.6259131,1
449613744,0.6256753,1
592537298,0.6256163,1
1008634396,0.62507534,1
315375723,0.6229897,1
777042252,0.62281615,1
628650707,0.6221465,1
1070520236,0.62209845,1
584174379,0.6217998,1
1332032090,0.61993396,1
555521197,0.6199082,1
733488976,0.6189029,1
809215633,0.6176095,1
731111548,0.61725205,1
285535356,0.61613005,1
616135760,0.61591536,1
842621263,0.61499965,1
439390973,0.61498785,1
283272360,0.61479694,1
658378914,0.61425173,1
714961049,0.6142206,1
625762210,0.6115946,1
1367858820,0.6113645,1
1016953703,0.6089926,1
495599069,0.60763884,1
620115832,0.60720146,1
1135061045,0.60704875,1
578588829,0.60663384,1
281788949,0.60640633,1
1548033591,0.6063319,1
1292054930,0.6058177,1
1092620488,0.60507256,1
1468992689,0.6048618,1
1028090541,0.60425025,1
686530506,0.6040678,1
491032668,0.6036341,1
255430410,0.60342956,1
720715874,0.6024373,1
845233653,0.60238105,1
1153816650,0.60143256,1
678291644,0.60131854,1
1246638651,0.6009922,1
679020843,0.6002046,1
690092557,0.59969646,1
954626581,0.59884804,1
1232592317,0.5986117,1
891540883,0.5985921,1
672560961,0.5982199,1
805646801,0.5980428,1
810725082,0.59784126,1
1005037853,0.5975749,1
498154362,0.5974405,1
777091552,0.5968812,1
885898006,0.5966289,1
596528590,0.59643775,1
603245758,0.5961154,1
1389064552,0.5955531,1
1314047111,0.59539974,1
957778059,0.593369,1
948980202,0.5922331,1
1227062693,0.59212905,1
1339896690,0.59195405,1
466558635,0.59181404,1
1354107115,0.59104633,1
803563934,0.5898025,1
941964256,0.5897769,1
861519361,0.5891719,1
703907858,0.5889946,1
1211489267,0.58840513,1
509685804,0.58781934,1
550719603,0.5873842,1
454549155,0.5868341,1
776857675,0.5853661,1
1190161896,0.58533317,1
341405363,0.58473206,1
853474633,0.584727,1
1047207496,0.5840197,1
774218376,0.5838132,1
1038027871,0.5835289,1
279850258,0.5830479,1
708598238,0.58271134,1
600089549,0.5822842,1
281090014,0.5822541,1
892732799,0.5821028,1
999158844,0.581369,1
296733526,0.58085364,1
880972654,0.5799197,1
1487871898,0.5778171,1
320065233,0.5776954,1
969446675,0.57736623,1
554627548,0.5770515,1
1148933160,0.5769305,1
1306743392,0.57688636,1
815272004,0.5764393,1
787353922,0.5757906,1
776367827,0.5756597,1
715237805,0.5728213,1
263333883,0.57280016,1
561578738,0.5725045,1
800143506,0.5723344,1
345173213,0.572124,1
927471097,0.5709507,1
1326392783,0.570502,1
1441336700,0.57027453,1
877644703,0.5700923,1
1489257299,0.5696306,1
495191407,0.568519,1
271024187,0.568349,1
697611554,0.5678969,1
881186916,0.56724447,1
341795594,0.5667973,1
1164281684,0.56640273,1
659165064,0.5658706,1
349336325,0.5635204,1
597643863,0.5631752,1
1079973551,0.56259423,1
899339334,0.5620124,1
1457705185,0.5619973,1
348536681,0.5619268,1
626519121,0.5615141,1
513476046,0.5607192,1
895510885,0.55854356,1
703454253,0.55799663,1
894719337,0.5579959,1
776262156,0.5572985,1
470331951,0.5568602,1
947154698,0.55616355,1
1153649647,0.5547407,1
620383766,0.55413723,1
1216406301,0.55378944,1
625535258,0.55367064,1
475949456,0.55363303,1
1001840875,0.5535245,1
719356587,0.5532529,1
934123798,0.5532365,1
788745591,0.553136,1
760537910,0.5530254,1
249654219,0.552749,1
1095238864,0.55269325,1
667377308,0.5526437,1
491667281,0.5525134,1
462992579,0.5524728,1
499999337,0.55117375,1
1502389566,0.55077815,1
976745944,0.55042946,1
1199345235,0.55015635,1
1130973271,0.54913807,1
959681813,0.548722,1
823748758,0.548186,1
1332194712,0.5471616,1
257555651,0.54715794,1
1076851757,0.5468442,1
1187128420,0.5467508,1
