numero_de_cliente,probabilidad,predict
826130848,0.9487578,1
1348083332,0.9380194,1
1216464499,0.927174,1
1000849728,0.92141056,1
1152785170,0.9189186,1
1382882160,0.91693926,1
1458151719,0.91193676,1
638441239,0.91121626,1
345764726,0.9088969,1
864867586,0.90768087,1
706621333,0.9058237,1
334023540,0.90134555,1
1192098835,0.900346,1
563717249,0.8994831,1
254907010,0.8954314,1
1201785516,0.89530694,1
1135779596,0.8948678,1
438065957,0.8906808,1
973054379,0.89056885,1
335177104,0.8863696,1
1358812005,0.8854979,1
656988414,0.8852768,1
973594039,0.8825196,1
1469808379,0.8782172,1
1223131931,0.87777805,1
334778486,0.8774843,1
1053489572,0.8766944,1
994389411,0.87664115,1
489481869,0.87428504,1
1094942851,0.87375706,1
839427641,0.87349766,1
1409886687,0.8726481,1
1044883015,0.87256706,1
577689416,0.87213963,1
478620847,0.8714303,1
796511591,0.87111866,1
300318182,0.871045,1
1113865895,0.87034655,1
595444019,0.8692727,1
786630854,0.86866486,1
1232112896,0.8674304,1
1462059365,0.86678076,1
1356773835,0.8654755,1
1470444888,0.86406267,1
1070067212,0.8607383,1
1325996283,0.859063,1
706379573,0.85890186,1
634386778,0.8578719,1
1254410782,0.85561275,1
688620743,0.85535014,1
1436386344,0.8552926,1
794074513,0.85529184,1
781851942,0.85240805,1
297387687,0.8523947,1
961886397,0.85218114,1
1124826097,0.8513853,1
690003736,0.85104054,1
1301383539,0.84969854,1
1198560681,0.84849185,1
273019180,0.8479476,1
914762102,0.8458599,1
1463589958,0.8439146,1
762935969,0.8431671,1
279931864,0.8402996,1
1463106088,0.84028214,1
661551749,0.83836603,1
573364408,0.8381305,1
902482861,0.8376125,1
1112973262,0.8358054,1
552491803,0.83558303,1
1234640837,0.8354734,1
1491222386,0.83381164,1
1334312447,0.83372337,1
1062593134,0.8331133,1
1547273547,0.83209956,1
1250169634,0.83095694,1
1161230412,0.830921,1
794440834,0.83019906,1
604559032,0.8297232,1
1224089969,0.82942706,1
1129475999,0.8271524,1
902266336,0.8255658,1
559271250,0.8242936,1
652738078,0.8241054,1
278091184,0.8233574,1
