numero_de_cliente,probabilidad,predict
1348083332,0.90108,1
698013750,0.8878061,1
1113865895,0.86848485,1
1382882160,0.86776906,1
1458151719,0.8619912,1
786630854,0.85930765,1
1135779596,0.85017717,1
345764726,0.8432703,1
1250169634,0.8386606,1
1152785170,0.83282405,1
1358812005,0.8321683,1
1325996283,0.8313173,1
710322376,0.82904375,1
1053489572,0.81947505,1
1234640837,0.8114622,1
1462059365,0.80657387,1
864867586,0.79685366,1
1357857024,0.79633254,1
658350101,0.79463166,1
1112973262,0.79410666,1
721783084,0.7928233,1
571851534,0.79015934,1
1301383539,0.78995186,1
796511591,0.7898424,1
258808387,0.7893168,1
762935969,0.7870178,1
902482861,0.7844881,1
961886397,0.7828703,1
1070067212,0.78277093,1
1233370816,0.77746,1
608525679,0.7716309,1
894415665,0.7709215,1
706621333,0.76713735,1
1356773835,0.76454246,1
985463211,0.76134247,1
306652778,0.75475794,1
655744278,0.7496189,1
1179923514,0.749566,1
438065957,0.7471838,1
981203105,0.7435013,1
1249442553,0.7401018,1
454549155,0.73994523,1
1198560681,0.73747265,1
1216464499,0.7360199,1
1491222386,0.73440975,1
1391269212,0.7342144,1
913911109,0.72879183,1
563717249,0.7271335,1
889464941,0.72697765,1
974103580,0.72566736,1
1323098521,0.72059286,1
1330362572,0.7183461,1
584174379,0.7115834,1
661551749,0.71156865,1
656988414,0.7090754,1
552491803,0.70690984,1
1089707559,0.70547634,1
563797027,0.702719,1
498154362,0.7012107,1
892102199,0.6998207,1
356662435,0.6988133,1
847466605,0.6965044,1
478620847,0.6963528,1
1243596721,0.69599974,1
744058434,0.6946187,1
964454380,0.6946119,1
1469808379,0.6914184,1
1048843684,0.6881604,1
826130848,0.6877186,1
957095162,0.6832172,1
1223440770,0.68217885,1
571173675,0.6815687,1
1113578268,0.6765207,1
1089552153,0.6750691,1
638441239,0.67318475,1
1339799406,0.67282563,1
1339083989,0.6717912,1
1460824929,0.67010033,1
851521280,0.6659487,1
713605921,0.6631599,1
994389411,0.66243595,1
1192098835,0.66229576,1
1019205178,0.6618119,1
643545404,0.6574302,1
995661549,0.65737206,1
1000685202,0.654147,1
1354107115,0.6535752,1
973594039,0.6530527,1
640659315,0.6494216,1
777470119,0.64749086,1
794440834,0.6463434,1
603728389,0.6456481,1
839427641,0.6453103,1
1236309706,0.6447976,1
1127869052,0.64277,1
653678763,0.6371504,1
779846086,0.6362719,1
1205141623,0.6355263,1
823297125,0.633755,1
1000849728,0.62926364,1
1443557407,0.6289596,1
1231095199,0.6268063,1
577689416,0.6262823,1
740845931,0.6247197,1
561575236,0.61902916,1
854247735,0.6159471,1
519484867,0.61585087,1
334778486,0.6149667,1
960841355,0.6128015,1
1094942851,0.6126711,1
879366655,0.61266816,1
255060887,0.6121758,1
1327182802,0.60793936,1
1219936994,0.60711855,1
681912551,0.6061318,1
1215010037,0.6052988,1
811646656,0.6046223,1
254907010,0.60391974,1
607897411,0.6029153,1
315375723,0.6019202,1
1223131931,0.60141534,1
1210941076,0.60099626,1
690003736,0.59933734,1
279850258,0.59806716,1
1224868836,0.5968109,1
1488905496,0.59524274,1
727279018,0.5923267,1
904833807,0.59183824,1
1234207214,0.59120345,1
579908807,0.5910476,1
514647544,0.5901536,1
1211026763,0.590019,1
992045390,0.5869235,1
846972966,0.586657,1
777812144,0.58586496,1
780530068,0.5857951,1
1202349394,0.5847921,1
830774260,0.5845591,1
320600734,0.58370745,1
465680374,0.58081543,1
840040589,0.57887614,1
1207471134,0.5775796,1
327091026,0.57754797,1
901895430,0.57716453,1
597060957,0.57525355,1
998205972,0.57394516,1
755000054,0.5727097,1
690723447,0.5725113,1
300318182,0.5710395,1
901949760,0.5702156,1
310927325,0.56912,1
1044883015,0.5687608,1
687052369,0.56762016,1
596633902,0.5671924,1
1198503149,0.56718624,1
279931864,0.5658332,1
800143506,0.5656415,1
1463106088,0.5647286,1
679020843,0.56406736,1
781851942,0.56382,1
688620743,0.5613359,1
845134908,0.5611468,1
1332194712,0.55971456,1
908082049,0.5589708,1
943707139,0.55895406,1
559810030,0.55769765,1
1332032090,0.55592984,1
828871590,0.5558063,1
934566173,0.55311316,1
1017565122,0.5525141,1
1201785516,0.55087566,1
881186916,0.550612,1
1081034126,0.5503234,1
1306459122,0.55011326,1
266616403,0.5497712,1
1345219566,0.5478085,1
469710181,0.5475561,1
1199448353,0.5462015,1
1124826097,0.5439257,1
1168266999,0.5425521,1
606774623,0.54175955,1
947154698,0.54104567,1
1044843484,0.5402664,1
330724102,0.54017335,1
900939355,0.53880507,1
278472295,0.5372644,1
882883052,0.5364098,1
842621263,0.5362897,1
1006693084,0.5355039,1
845375062,0.5354445,1
952783057,0.53500175,1
809215633,0.53425497,1
621857835,0.5328002,1
635099205,0.532506,1
710533069,0.53204495,1
679809112,0.53129613,1
808609243,0.52906764,1
348737160,0.5288383,1
1292054930,0.5246757,1
439390973,0.5228287,1
1458746221,0.52271783,1
990609528,0.5226038,1
1024450309,0.52226156,1
790870106,0.5186762,1
592537298,0.5178676,1
1054766160,0.51654184,1
799586784,0.5163075,1
650904759,0.5160344,1
888232760,0.5148749,1
